"","BirdID","Cohort","BroodRef","TSRatio","BroodName","NestboxRef","SocialDadID","SocialDadCertain","SocialdadIsGenetic","SocialMumID","SocialMumCertain","SocialMumIsGenetic","Notes","Cohort_dad","Cohort_mum","age_dad","age_mum","mean_social_dad","mean_social_mum","deltaSocialDad","deltaSocialMum","Plate","BloodAge","DNAAge","CaptureYear","offspring_age"
"511",2585,2005,145,1.197735863,"E131",95,1569,TRUE,FALSE,857,TRUE,FALSE,NA,"2004","2003",1,2,2.79,2.54285714285714,-1.79,-0.542857142857143,"NdR_hstel2016_pMEAdCh1_newm_meltcurve.csvresultstotal.csv",9,0,2005,0
"512",2595,2005,147,0.848899276,"E133",62,356,TRUE,FALSE,431,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_plate34_210515_data.csvresultstotal.csv",9,1,2005,0
"513",2604,2005,149,1.009879343,"E135",55,354,TRUE,FALSE,903,TRUE,FALSE,NA,"2002","2003",3,2,2.79,2.54285714285714,0.21,-0.542857142857143,"MEM_Adults_plate35_210515_data.csvresultstotal.csv",9,1,2005,0
"514",2605,2005,149,0.889091463,"E135",55,354,TRUE,FALSE,903,TRUE,FALSE,NA,"2002","2003",3,2,2.79,2.54285714285714,0.21,-0.542857142857143,"MEM_Adults_110914_PLATE5_data.csvresultstotal.csv",9,0,2005,0
"517",2605,2005,149,0.889091463,"E135",55,354,TRUE,FALSE,903,TRUE,FALSE,NA,"2002","2003",3,2,2.79,2.54285714285714,0.21,-0.542857142857143,"NdR_hstel2016_pMEAdCh1_newm_meltcurve.csvresultstotal.csv",1,10,2005,0
"519",2621,2005,152,1.125536162,"E138",148,4153,TRUE,FALSE,4273,TRUE,FALSE,NA,"2000","2000",5,5,2.79,2.54285714285714,2.21,2.45714285714286,"MEM_Adults_plate7_091014_data.csvresultstotal.csv",9,0,2005,0
"520",2625,2005,153,0.999044117,"E139",42,818,TRUE,FALSE,913,TRUE,FALSE,NA,"2003","2003",2,2,2.79,2.54285714285714,-0.79,-0.542857142857143,"MEM_adults_080914_data.csvresultstotal.csv",9,0,2005,0
"521",2625,2005,153,0.999044117,"E139",42,818,TRUE,FALSE,913,TRUE,FALSE,NA,"2003","2003",2,2,2.79,2.54285714285714,-0.79,-0.542857142857143,"MEM_Adults_plate7_091014_data.csvresultstotal.csv",9,0,2005,0
"522",2650,2005,647,0.922233348,"E146",93,725,TRUE,FALSE,353,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_plate10_131014_data.csvresultstotal.csv",9,0,2005,0
"523",2651,2005,647,0.618800223,"E146",93,725,TRUE,FALSE,353,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_adults_090914B_data.csvresultstotal.csv",9,0,2005,0
"524",2651,2005,647,0.618800223,"E146",93,725,TRUE,FALSE,353,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_100914_PLATE3_data.csvresultstotal.csv",9,0,2005,0
"527",2656,2005,648,0.893683369,"E147",133,1053,TRUE,FALSE,540,TRUE,FALSE,NA,"2003","2003",2,2,2.79,2.54285714285714,-0.79,-0.542857142857143,"MEM_Adults_plate40_270515_data.csvresultstotal.csv",9,1,2005,0
"528",2657,2005,648,0.621111906,"E147",133,1053,TRUE,FALSE,540,TRUE,FALSE,NA,"2003","2003",2,2,2.79,2.54285714285714,-0.79,-0.542857142857143,"MEM_adults_090914B_data.csvresultstotal.csv",9,0,2005,0
"529",2657,2005,648,0.621111906,"E147",133,1053,TRUE,FALSE,540,TRUE,FALSE,NA,"2003","2003",2,2,2.79,2.54285714285714,-0.79,-0.542857142857143,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",0,8,2006,1
"530",2661,2005,649,0.830523268,"E148",128,650,TRUE,FALSE,256,TRUE,FALSE,NA,NA,"2002",NA,3,2.79,2.54285714285714,NA,0.457142857142857,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",0,8,2006,1
"531",2661,2005,649,0.830523268,"E148",128,650,TRUE,FALSE,256,TRUE,FALSE,NA,NA,"2002",NA,3,2.79,2.54285714285714,NA,0.457142857142857,"MEM_Adults_plate38bis_030615_data.csvresultstotal.csv",9,1,2005,0
"532",2675,2005,652,0.791229752,"E151",102,1226,TRUE,FALSE,646,TRUE,FALSE,NA,"2004","2002",1,3,2.79,2.54285714285714,-1.79,0.457142857142857,"MEM_Adults_100914_PLATE4_data.csvresultstotal.csv",9,0,2005,0
"533",2675,2005,652,0.791229752,"E151",102,1226,TRUE,FALSE,646,TRUE,FALSE,NA,"2004","2002",1,3,2.79,2.54285714285714,-1.79,0.457142857142857,"NdR_hstel2016_pMEAdCh2_newm.csvresultstotal.csv",1,10,2005,0
"534",2677,2005,652,0.636284689,"E151",102,1226,TRUE,FALSE,646,TRUE,FALSE,NA,"2004","2002",1,3,2.79,2.54285714285714,-1.79,0.457142857142857,"MEM_adults_090914B_data.csvresultstotal.csv",9,0,2005,0
"535",2681,2005,653,0.922174472,"E152",84,1717,TRUE,FALSE,927,TRUE,FALSE,"Dad:experiment male!!!


Mum:FROM GENETICS","2004","2003",1,2,2.79,2.54285714285714,-1.79,-0.542857142857143,"MEM_Adults_plate9_101014_data.csvresultstotal.csv",9,0,2005,0
"536",2691,2005,656,0.606981916,"E155",39,460,TRUE,FALSE,649,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_plate36_220515_data.csvresultstotal.csv",9,1,2005,0
"538",2703,2005,658,0.863571761,"E157",16,1448,TRUE,FALSE,122,TRUE,FALSE,NA,"2004","2001",1,4,2.79,2.54285714285714,-1.79,1.45714285714286,"MEM_Adults_plate9_101014_data.csvresultstotal.csv",9,0,2005,0
"539",2707,2005,659,0.6734619,"E158",21,1970,TRUE,FALSE,1940,TRUE,FALSE,NA,"2004","2004",1,1,2.79,2.54285714285714,-1.79,-1.54285714285714,"MEM_Adults_100914_PLATE3_data.csvresultstotal.csv",9,0,2005,0
"540",2715,2005,660,0.516909309,"E159",137,393,TRUE,FALSE,1589,TRUE,FALSE,NA,"2002","2004",3,1,2.79,2.54285714285714,0.21,-1.54285714285714,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",1,8,2005,0
"541",2725,2005,663,0.972123784,"E162",32,457,TRUE,FALSE,442,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_plate38_260515_data.csvresultstotal.csv",9,1,2005,0
"542",2730,2005,664,0.807771486,"E163",77,115,TRUE,FALSE,1228,TRUE,FALSE,NA,"2001","2004",4,1,2.79,2.54285714285714,1.21,-1.54285714285714,"MEM_Adults_100914_PLATE4_data.csvresultstotal.csv",9,0,2005,0
"543",2747,2005,668,0.692586205,"E167",26,145,TRUE,FALSE,988,TRUE,FALSE,"4","2001","2003",4,2,2.79,2.54285714285714,1.21,-0.542857142857143,"MEM_Adults_100914_PLATE3_data.csvresultstotal.csv",9,0,2005,0
"544",2759,2005,671,1.647298234,"E170",136,962,TRUE,FALSE,4425,TRUE,FALSE,"Dad:FROM GENETICS","2003","2003",2,2,2.79,2.54285714285714,-0.79,-0.542857142857143,"MEM_adults_090914_data.csvresultstotal.csv",9,0,2005,0
"545",2762,2005,672,1.056064564,"E171",74,4304,TRUE,FALSE,604,TRUE,FALSE,"Dad:FROM GENETICS","2000","2002",5,3,2.79,2.54285714285714,2.21,0.457142857142857,"MEM_Adults_110914_PLATE5_data.csvresultstotal.csv",9,0,2005,0
"546",2768,2005,673,1.139905341,"E172",31,11,TRUE,FALSE,819,TRUE,FALSE,NA,NA,"2003",NA,2,2.79,2.54285714285714,NA,-0.542857142857143,"MEM_adults_080914_data.csvresultstotal.csv",9,0,2005,0
"547",2768,2005,673,1.139905341,"E172",31,11,TRUE,FALSE,819,TRUE,FALSE,NA,NA,"2003",NA,2,2.79,2.54285714285714,NA,-0.542857142857143,"MEM_Adults_plate10_131014_data.csvresultstotal.csv",0,8,2006,1
"549",2801,2005,683,0.874794046,"E183",41,661,TRUE,FALSE,471,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_110914_PLATE5_data.csvresultstotal.csv",9,0,2005,0
"550",2801,2005,683,0.874794046,"E183",41,661,TRUE,FALSE,471,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"NdR_hstel2016_pMEAdCh3_newm.csvresultstotal.csv",1,10,2005,0
"551",2806,2005,684,0.933417267,"E184",38,4230,TRUE,FALSE,560,TRUE,FALSE,NA,"2000","2003",5,2,2.79,2.54285714285714,2.21,-0.542857142857143,"MEM_Adults_plate37_220515_data.csvresultstotal.csv",9,1,2005,0
"552",2807,2005,684,0.836435391,"E184",38,4230,TRUE,FALSE,560,TRUE,FALSE,NA,"2000","2003",5,2,2.79,2.54285714285714,2.21,-0.542857142857143,"MEM_Adults_plate10_131014_data.csvresultstotal.csv",9,0,2005,0
"553",2808,2005,684,0.619780933,"E184",38,4230,TRUE,FALSE,560,TRUE,FALSE,NA,"2000","2003",5,2,2.79,2.54285714285714,2.21,-0.542857142857143,"MEM_adults_090914_data.csvresultstotal.csv",9,0,2005,0
"554",2819,2005,686,0.851543285,"E186",28,537,TRUE,FALSE,4424,TRUE,FALSE,NA,"2003","2001",2,4,2.79,2.54285714285714,-0.79,1.45714285714286,"MEM_Adults_plate9_101014_data.csvresultstotal.csv",9,0,2005,0
"555",2832,2005,689,0.745046779,"E189",121,466,TRUE,FALSE,338,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_100914_PLATE3_data.csvresultstotal.csv",9,0,2005,0
"556",2833,2005,689,0.987385484,"E189",121,466,TRUE,FALSE,338,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_adults_080914_data.csvresultstotal.csv",0,8,2006,1
"557",2833,2005,689,0.987385484,"E189",121,466,TRUE,FALSE,338,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_plate10_131014_data.csvresultstotal.csv",9,0,2005,0
"558",2833,2005,689,0.987385484,"E189",121,466,TRUE,FALSE,338,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_plate34_210515_data.csvresultstotal.csv",9,1,2005,0
"559",2838,2005,690,0.779843371,"E190",89,959,TRUE,FALSE,1100,TRUE,FALSE,"Mum:FROM GENETICS","2003","2002",2,3,2.79,2.54285714285714,-0.79,0.457142857142857,"MEM_adults_090914_data.csvresultstotal.csv",9,0,2005,0
"560",2840,2005,691,1.428056585,"E191",92,1353,TRUE,FALSE,1827,TRUE,FALSE,NA,"2004","2004",1,1,2.79,2.54285714285714,-1.79,-1.54285714285714,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",0,8,2006,1
"561",2841,2005,691,0.936015851,"E191",92,1353,TRUE,FALSE,1827,TRUE,FALSE,NA,"2004","2004",1,1,2.79,2.54285714285714,-1.79,-1.54285714285714,"MEM_Adults_110914_PLATE5_data.csvresultstotal.csv",9,0,2005,0
"562",2841,2005,691,0.936015851,"E191",92,1353,TRUE,FALSE,1827,TRUE,FALSE,NA,"2004","2004",1,1,2.79,2.54285714285714,-1.79,-1.54285714285714,"NdR_hstel2016_pMEAdCh3_newm.csvresultstotal.csv",1,10,2005,0
"563",2841,2005,691,0.936015851,"E191",92,1353,TRUE,FALSE,1827,TRUE,FALSE,NA,"2004","2004",1,1,2.79,2.54285714285714,-1.79,-1.54285714285714,"NdR_hstel2016_pMEAdCh3_newm.csvresultstotal.csv",1,10,2005,0
"564",2865,2005,696,1.008039218,"E196",147,2018,TRUE,FALSE,206,TRUE,FALSE,NA,"2003","2001",2,4,2.79,2.54285714285714,-0.79,1.45714285714286,"MEM_Adults_plate37_220515_data.csvresultstotal.csv",9,1,2005,0
"565",2866,2005,696,0.86001386,"E196",147,2018,TRUE,FALSE,206,TRUE,FALSE,NA,"2003","2001",2,4,2.79,2.54285714285714,-0.79,1.45714285714286,"MEM_Adults_plate10_131014_data.csvresultstotal.csv",0,8,2006,1
"566",2866,2005,696,0.86001386,"E196",147,2018,TRUE,FALSE,206,TRUE,FALSE,NA,"2003","2001",2,4,2.79,2.54285714285714,-0.79,1.45714285714286,"MEM_Adults_plate9_101014_data.csvresultstotal.csv",9,0,2005,0
"567",2866,2005,696,0.86001386,"E196",147,2018,TRUE,FALSE,206,TRUE,FALSE,NA,"2003","2001",2,4,2.79,2.54285714285714,-0.79,1.45714285714286,"NdR_hstel2016_pMEAdCh4_newm_meltcurve.csvresultstotal.csv",1,10,2005,0
"568",2866,2005,696,0.86001386,"E196",147,2018,TRUE,FALSE,206,TRUE,FALSE,NA,"2003","2001",2,4,2.79,2.54285714285714,-0.79,1.45714285714286,"NdR_hstel2016_pMEAdCh4_newm_meltcurve.csvresultstotal.csv",1,10,2005,0
"569",2866,2005,696,0.86001386,"E196",147,2018,TRUE,FALSE,206,TRUE,FALSE,NA,"2003","2001",2,4,2.79,2.54285714285714,-0.79,1.45714285714286,"NdR_hstel2016_pMEAdCh4_newm_meltcurve.csvresultstotal.csv",9,0,2005,0
"570",2874,2005,698,0.525293655,"E198",123,4435,TRUE,FALSE,892,TRUE,FALSE,NA,"1997","2003",8,2,2.79,2.54285714285714,5.21,-0.542857142857143,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",9,0,2005,0
"572",2904,2005,705,0.947745089,"E205",103,500,TRUE,FALSE,646,TRUE,FALSE,NA,"2003","2002",2,3,2.79,2.54285714285714,-0.79,0.457142857142857,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",9,0,2005,0
"573",2906,2005,706,0.461814047,"E206",54,421,TRUE,FALSE,342,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",0,8,2006,1
"574",2906,2005,706,0.461814047,"E206",54,421,TRUE,FALSE,342,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",9,0,2005,0
"575",2923,2005,710,0.670032428,"E210",148,4153,TRUE,FALSE,4273,TRUE,FALSE,NA,"2000","2000",5,5,2.79,2.54285714285714,2.21,2.45714285714286,"MEM_adults_080914_data.csvresultstotal.csv",9,0,2005,0
"576",2924,2005,710,0.775551655,"E210",148,4153,TRUE,FALSE,4273,TRUE,FALSE,NA,"2000","2000",5,5,2.79,2.54285714285714,2.21,2.45714285714286,"MEM_adults_090914_data.csvresultstotal.csv",0,8,2006,1
"577",2924,2005,710,0.775551655,"E210",148,4153,TRUE,FALSE,4273,TRUE,FALSE,NA,"2000","2000",5,5,2.79,2.54285714285714,2.21,2.45714285714286,"MEM_Adults_100914_PLATE3_data.csvresultstotal.csv",9,0,2005,0
"578",2924,2005,710,0.775551655,"E210",148,4153,TRUE,FALSE,4273,TRUE,FALSE,NA,"2000","2000",5,5,2.79,2.54285714285714,2.21,2.45714285714286,"MEM_Adults_plate7_091014_data.csvresultstotal.csv",9,0,2005,0
"579",2924,2005,710,0.775551655,"E210",148,4153,TRUE,FALSE,4273,TRUE,FALSE,NA,"2000","2000",5,5,2.79,2.54285714285714,2.21,2.45714285714286,"NdR_hstel2016_pMEAdCh4_newm_meltcurve.csvresultstotal.csv",1,10,2005,0
"580",2924,2005,710,0.775551655,"E210",148,4153,TRUE,FALSE,4273,TRUE,FALSE,NA,"2000","2000",5,5,2.79,2.54285714285714,2.21,2.45714285714286,"NdR_hstel2016_pMEAdCh4_newm_meltcurve.csvresultstotal.csv",1,10,2005,0
"581",2926,2005,710,0.718861293,"E210",148,4153,TRUE,FALSE,4273,TRUE,FALSE,NA,"2000","2000",5,5,2.79,2.54285714285714,2.21,2.45714285714286,"MEM_adults_090914B_data.csvresultstotal.csv",9,0,2005,0
"582",2935,2005,713,0.820756255,"E213",83,504,TRUE,FALSE,1364,TRUE,FALSE,NA,"2003","2004",2,1,2.79,2.54285714285714,-0.79,-1.54285714285714,"MEM_Aduts_reruns1_040615_data.csvresultstotal.csv",9,1,2005,0
"583",2939,2005,714,0.902883954,"E214",82,46,TRUE,FALSE,1739,TRUE,FALSE,NA,"2001",NA,4,NA,2.79,2.54285714285714,1.21,NA,"MEM_Adults_plate37_220515_data.csvresultstotal.csv",9,1,2005,0
"584",2944,2005,715,0.808248959,"E215",49,22,TRUE,FALSE,427,TRUE,FALSE,NA,"2001","2002",4,3,2.79,2.54285714285714,1.21,0.457142857142857,"MEM_Adults_plate10_131014_data.csvresultstotal.csv",9,0,2005,0
"586",2945,2005,715,0.912035367,"E215",49,22,TRUE,FALSE,427,TRUE,FALSE,NA,"2001","2002",4,3,2.79,2.54285714285714,1.21,0.457142857142857,"MEM_Adults_plate38_260515_data.csvresultstotal.csv",9,1,2005,0
"587",2945,2005,715,0.912035367,"E215",49,22,TRUE,FALSE,427,TRUE,FALSE,NA,"2001","2002",4,3,2.79,2.54285714285714,1.21,0.457142857142857,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",9,0,2005,0
"588",2964,2005,720,0.6315106,"E220",42,818,TRUE,FALSE,913,TRUE,FALSE,NA,"2003","2003",2,2,2.79,2.54285714285714,-0.79,-0.542857142857143,"MEM_adults_090914B_data.csvresultstotal.csv",9,0,2005,0
"589",2964,2005,720,0.6315106,"E220",42,818,TRUE,FALSE,913,TRUE,FALSE,NA,"2003","2003",2,2,2.79,2.54285714285714,-0.79,-0.542857142857143,"MEM_Adults_plate36_220515_data.csvresultstotal.csv",9,1,2005,0
"590",2966,2005,721,0.816936581,"E221",144,4421,TRUE,FALSE,980,TRUE,FALSE,NA,"2001","2003",4,2,2.79,2.54285714285714,1.21,-0.542857142857143,"MEM_adults_090914_data.csvresultstotal.csv",0,8,2006,1
"591",2966,2005,721,0.816936581,"E221",144,4421,TRUE,FALSE,980,TRUE,FALSE,NA,"2001","2003",4,2,2.79,2.54285714285714,1.21,-0.542857142857143,"MEM_adults_090914B_data.csvresultstotal.csv",9,0,2005,0
"592",2968,2005,721,0.806046801,"E221",144,4421,TRUE,FALSE,980,TRUE,FALSE,NA,"2001","2003",4,2,2.79,2.54285714285714,1.21,-0.542857142857143,"MEM_adults_090914B_data.csvresultstotal.csv",9,0,2005,0
"593",2968,2005,721,0.806046801,"E221",144,4421,TRUE,FALSE,980,TRUE,FALSE,NA,"2001","2003",4,2,2.79,2.54285714285714,1.21,-0.542857142857143,"MEM_adults_090914B_data.csvresultstotal.csv",0,8,2006,1
"594",2969,2005,722,0.715793537,"E222",47,460,TRUE,FALSE,649,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_Adults_plate38_260515_data.csvresultstotal.csv",9,1,2005,0
"595",2971,2005,722,0.52125317,"E222",47,460,TRUE,FALSE,649,TRUE,FALSE,NA,"2002","2002",3,3,2.79,2.54285714285714,0.21,0.457142857142857,"MEM_adults_090914_data.csvresultstotal.csv",9,0,2005,0
"596",3014,2005,735,0.608904469,"E235",61,1935,TRUE,FALSE,1069,TRUE,FALSE,NA,"2004","2003",1,2,2.79,2.54285714285714,-1.79,-0.542857142857143,"MEM_adults_090914_data.csvresultstotal.csv",9,0,2005,0
"597",3042,2005,742,0.687652951,"E242",143,4265,TRUE,FALSE,4391,TRUE,FALSE,NA,"2000","2003",5,2,2.79,2.54285714285714,2.21,-0.542857142857143,"MEM_adults_090914_data.csvresultstotal.csv",9,0,2005,0
"598",3050,2005,NA,0.642598979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,2.54285714285714,NA,NA,"MEM_Adults_100914_PLATE3_data.csvresultstotal.csv",9,0,2005,0
"599",3052,2004,NA,0.894053175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333333,1.89130434782609,NA,NA,"MEM_Adults_plate10_131014_data.csvresultstotal.csv",9,0,2005,1
"600",3054,2004,NA,0.613901145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333333,1.89130434782609,NA,NA,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",1,8,2005,1
"601",3055,2004,NA,0.759041595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333333,1.89130434782609,NA,NA,"MEM_Adults_plate7_091014_data.csvresultstotal.csv",1,8,2005,1
"602",3067,2005,747,0.658471126,"E247",261,974,TRUE,FALSE,571,TRUE,FALSE,"FOUND NOT IN TIME


Dad:FROM GENETICS


Mum:FROM GENETICS","2003","2003",2,2,2.79,2.54285714285714,-0.79,-0.542857142857143,"MEM_Adults_110914_PLATE5_data.csvresultstotal.csv",9,0,2005,0
"603",3276,2006,807,0.55816919,"F059",13,3052,TRUE,FALSE,1054,TRUE,FALSE,NA,"2004","2003",2,3,3.1,3.03125,-1.1,-0.03125,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",7,0,2007,1
"605",3286,2006,810,0.596131714,"F062",105,2053,TRUE,FALSE,2658,TRUE,FALSE,NA,"2005",NA,1,NA,3.1,3.03125,-2.1,NA,"MEM_adults_080914_data.csvresultstotal.csv",7,0,2007,1
"606",3288,2006,810,0.795134273,"F062",105,2053,TRUE,FALSE,2658,TRUE,FALSE,NA,"2005",NA,1,NA,3.1,3.03125,-2.1,NA,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",7,0,2007,1
"607",3301,2006,813,0.673200223,"F065",15,1227,TRUE,FALSE,571,TRUE,FALSE,NA,"2004","2003",2,3,3.1,3.03125,-1.1,-0.03125,"MEM_Adults_plate7_091014_data.csvresultstotal.csv",7,0,2007,1
"611",3321,2006,818,0.583229835,"F070",89,959,TRUE,FALSE,1100,TRUE,FALSE,"C1 NAILED AT 5D IN MR10","2003","2002",3,4,3.1,3.03125,-0.1,0.96875,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",7,0,2007,1
"612",3340,2006,823,0.607078127,"F075",95,1569,TRUE,FALSE,857,TRUE,FALSE,NA,"2004","2003",2,3,3.1,3.03125,-1.1,-0.03125,"MEM_Adults_plate7_091014_data.csvresultstotal.csv",7,0,2007,1
"613",3340,2006,823,0.607078127,"F075",95,1569,TRUE,FALSE,857,TRUE,FALSE,NA,"2004","2003",2,3,3.1,3.03125,-1.1,-0.03125,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",7,0,2007,1
"614",3340,2006,823,0.607078127,"F075",95,1569,TRUE,FALSE,857,TRUE,FALSE,NA,"2004","2003",2,3,3.1,3.03125,-1.1,-0.03125,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",7,0,2007,1
"615",3341,2006,824,0.798167231,"F076",97,114,FALSE,FALSE,912,TRUE,FALSE,"Mum:CGBM - not in DB","2001","2003",5,3,3.1,3.03125,1.9,-0.03125,"MEM_Adults_plate10_131014_data.csvresultstotal.csv",7,0,2007,1
"616",3350,2006,826,1.521558864,"F078",133,2904,TRUE,FALSE,843,TRUE,FALSE,NA,"2005","2003",1,3,3.1,3.03125,-2.1,-0.03125,"MEM_Adults_plate7_091014_data.csvresultstotal.csv",7,0,2007,1
"617",3350,2006,826,1.521558864,"F078",133,2904,TRUE,FALSE,843,TRUE,FALSE,NA,"2005","2003",1,3,3.1,3.03125,-2.1,-0.03125,"NdR_hstel2016_pMEAdCh5_newm_meltcurve.csvresultstotal.csv",0,10,2006,0
"618",3351,2006,826,0.779900009,"F078",133,2904,TRUE,FALSE,843,TRUE,FALSE,NA,"2005","2003",1,3,3.1,3.03125,-2.1,-0.03125,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",7,0,2007,1
"619",3359,2006,829,0.86513811,"F081",287,418,TRUE,FALSE,592,TRUE,FALSE,"DISCOVERED NEST WITH CHICKS AT ABOUT 5D OLD","2002","2002",4,4,3.1,3.03125,0.9,0.96875,"MEM_Adults_plate13_151014_data.csvresultstotal.csv",7,0,2007,1
"623",3362,2006,830,0.819158957,"F082",166,2968,TRUE,FALSE,2360,TRUE,FALSE,"DISCOVED WHEN CHICKS WERE ABOUT 7/8 DAYS OLD","2005","2005",1,1,3.1,3.03125,-2.1,-2.03125,"MEM_Adults_plate7_091014_data.csvresultstotal.csv",7,0,2007,1
"627",3394,2006,837,0.591635874,"F089",60,2970,TRUE,FALSE,988,TRUE,FALSE,NA,NA,"2003",NA,3,3.1,3.03125,NA,-0.03125,"MEM_adults_090914B_data.csvresultstotal.csv",7,0,2007,1
"628",3395,2006,837,0.8716079,"F089",60,2970,TRUE,FALSE,988,TRUE,FALSE,NA,NA,"2003",NA,3,3.1,3.03125,NA,-0.03125,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",7,0,2007,1
"629",3404,2006,839,0.98752478,"F091",144,2661,TRUE,FALSE,206,TRUE,FALSE,NA,"2005","2001",1,5,3.1,3.03125,-2.1,1.96875,"MEM_Adults_110914_PLATE5_data.csvresultstotal.csv",7,0,2007,1
"630",3415,2006,842,0.844790328,"F094",124,4435,TRUE,FALSE,892,TRUE,FALSE,"UNSURE OF EXACT EGG DAY","1997","2003",9,3,3.1,3.03125,5.9,-0.03125,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",7,0,2007,1
"631",3418,2006,842,1.009761613,"F094",124,4435,TRUE,FALSE,892,TRUE,FALSE,"UNSURE OF EXACT EGG DAY","1997","2003",9,3,3.1,3.03125,5.9,-0.03125,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",7,0,2007,1
"632",3425,2006,844,0.902656748,"F096",134,823,TRUE,FALSE,2004,TRUE,FALSE,NA,NA,"2003",NA,3,3.1,3.03125,NA,-0.03125,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",7,0,2007,1
"633",3427,2006,NA,0.780510639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.03125,NA,NA,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",7,0,2007,1
"634",3428,2005,NA,0.877189978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,2.54285714285714,NA,NA,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",0,8,2006,1
"636",3429,2005,NA,0.853037125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,2.54285714285714,NA,NA,"MEM_Adults_plate12_151014_data.csvresultstotal.csv",0,8,2006,1
"638",3431,2006,845,0.601078155,"F097",103,984,TRUE,FALSE,929,TRUE,FALSE,NA,"2003","2003",3,3,3.1,3.03125,-0.1,-0.03125,"MEM_adults_080914_data.csvresultstotal.csv",7,0,2007,1
"639",3445,2006,848,0.921150963,"F100",125,NA,FALSE,FALSE,542,TRUE,FALSE,NA,NA,"2003",NA,3,3.1,3.03125,NA,-0.03125,"MEM_Adults_Plate8_100914_data.csvresultstotal.csv",7,0,2007,1
"640",3450,2006,849,0.98826472,"F101",18,2187,TRUE,FALSE,622,TRUE,FALSE,NA,"2005","2002",1,4,3.1,3.03125,-2.1,0.96875,"MEM_Adults_100914_PLATE4_data.csvresultstotal.csv",7,0,2007,1
"641",3450,2006,849,0.98826472,"F101",18,2187,TRUE,FALSE,622,TRUE,FALSE,NA,"2005","2002",1,4,3.1,3.03125,-2.1,0.96875,"MEM_Adults_plate11_141014_data.csvresultstotal.csv",7,0,2007,1
